"Chapter","hanzi","pinyin","mandarin_意义","英文意义","词性","搭配","色彩","example_sentence","example_sentence_en","usage_note","common_errors","related_words"
"December 2025/生词","形容词","xíngróngcí","N. , lg；stative","N. , lg；stative","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","心扉","xīnfēi","way of thinking；the door of one's heart","way of thinking；the door of one's heart","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","心灵","xīnlíng","heart；soul；spirit；mind；psyche P. clever；intelligent；quick-witted；bright；smart","heart；soul；spirit；mind；psyche P. clever；intelligent；quick-witted；bright；smart；thoughts","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","忌妒","jìdu","be jealous (or envious)","be jealous (or envious)","名","她忌妒姐姐","中性","她忌妒姐姐, 因为姐姐比她漂亮。","Tā jìdu jiějie, yīnwèi jiějie bǐ tā piàoliang.","","",""
"December 2025/生词","忍不住","rěnbuzhù","cannot help；unable to bear","cannot help；unable to bear","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","快慰","kuàiwèi","S.V. feel pleased (with sth.)","S.V. feel pleased (with sth.)","名","","中性","","","","",""
"December 2025/生词","怪兽","guàishòu","rare animal；legendary animal；mythical animal；monster","rare animal；legendary animal；mythical animal；monster","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","怪癖","guàipǐ","eccentricity；peculiarity；strange hobby","eccentricity；peculiarity；strange hobby","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","恐慌","kǒnghuāng","S.V. | N. panic；panic；panicky；panic-stricken","S.V. | N. panic；panic；panicky；panic-stricken","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","悲凉","bēiliáng","S.V. desolate；forlorn N. desolation","S.V. desolate；forlorn N. desolation","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","悲剧","bēijù","tragedy；CL:齣|出[chu1]","tragedy；CL:齣|出","名","","中性","","","一词多义，结合上下文判断具体义项。","","出"
"December 2025/生词","惰性","duòxìng","inertia；inert (chemistry)；apathy；laziness","inertia；inert (chemistry)；apathy；laziness","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","愚笨","yúbèn","foolish；stupid；clumsy 愚笨呆滞 yúbèn dāizhì stupid and dumb 愚笨透顶 yúbèn tòudǐng be as stupid as an ox；be as thick as two short planks","foolish；stupid；clumsy 愚笨呆滞 yúbèn dāizhì stupid and dumb 愚笨透顶 yúbèn tòudǐng be as stupid as an ox；be as thick as two short planks","名","愚笨呆滞；愚笨透顶","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","懊悔","àohuǐ","feel remorse；repent；regret","to feel remorse；to repent；to regret","动","","中性","","","动词用法，注意宾语和常见搭配。","",""
"December 2025/生词","手镯","shǒuzhuó","bracelet；handcuffs","bracelet；handcuffs","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","才智","cáizhì","N. brilliance","N. brilliance","名","他很有才智","中性","他很有才智。","Tā hẹ̌n yǒu cái-zhì.","","",""
"December 2025/生词","打","dá","measure word dozen 论打出售 lùn dá chūshòu sell by the dozen 一打铅笔 Yī dá qiānbǐ a dozen pencils；(loanword) dozen；Taiwan pr. [da3]","measure word dozen 论打出售 lùn dá chūshòu sell by the dozen 一打铅笔 Yī dá qiānbǐ a dozen pencils；(loanword) dozen；Taiwan pr","名","论打出售；一打铅笔","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","打鼾","dǎhān","O. snore","O. snore","名","","中性","","","","",""
"December 2025/生词","承载","chéngzài","bear the weight；sustain","to bear the weight；to sustain","动","","中性","","","动词用法，注意宾语和常见搭配。","",""
"December 2025/生词","抵挡","dǐdǎng","V. resist；ward off；keep out；check","V. resist；ward off；keep out；check；to resist；to hold back；to stop；to ward off；to withstand","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","指望","zhǐwang","V. look to；hope","V. look to；hope","名","我还指望你帮忙呢","中性","我还指望你帮忙呢。","Wǒ hái zhǐwang nǐ bāngmáng ne.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","捐款","juānkuǎn","contribution；donation；subscription 一笔慷慨的捐款 yībǐ kāngkǎi dejuānkuǎn a generous donation contribute money；donate 捐善款 juān shàn kuǎn donate (money) to charity","contribution；donation；subscription 一笔慷慨的捐款 yībǐ kāngkǎi dejuānkuǎn a generous donation contribute money；donate 捐善款 juān shàn kuǎn donate (money) to charity","名","一笔慷慨的捐款","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","插画","chāhuà","N. | O. (inserted) illustration (in book)","N. | O. (inserted) illustration (in book)","名","","中性","","","","",""
"December 2025/生词","揣","chuāi","hide (or carry) in one's clothes；dialect cram oneself with food；overeat；dialect cram sb. with food；overfeed","hide (or carry) in one's clothes；dialect cram oneself with food；overeat；dialect cram sb. with food；overfeed","名","揣在怀里；我揣得太饱了；别净揣孩子","中性","揣在怀里 chuāi zài huáili hide in the bosom; tuck into the bosom 这封信一直揣在我口袋里。","Zhè fēng xìn yīzhí chuāi zài wǒ kǒudài lǐ.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","携手","xiéshǒu","be hand in hand；cooperate；hand in hand；to join hands","be hand in hand；cooperate；hand in hand；to join hands；to collaborate","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","攒钱","zǎnqián","save up money；scrape together","save up money；scrape together","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","收集","shōují","V. collect；to gather；to collect","V. collect；to gather；to collect","名","","中性","许多人喜欢收集钱币。","Xǔduō rén xǐhuan shōují qiánbì.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","敏感","mǐngǎn","sensitive；susceptible；allergic","sensitive；susceptible；allergic","名","","中性","政治家必须对局势很敏感。","Zhèngzhìjiā bìxū duì júshì hěn mị̌ngǎn.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","救助","jiùzhù","V. succor；aid；to help sb in trouble；assistance","V. succor；aid；to help sb in trouble；assistance","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","敞开","chǎngkāi","unrestrictedly；to open wide","unrestrictedly；to open wide","名","把窗户敞开透透气","中性","把窗户敞开透透气。","Bǎ chuānghu chǎngkāi tòutòu qì.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","整天","zhěngtiān","all day long；whole day","all day long；whole day","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","无非","wúfēi","ADV. nothing but；than；simply；only","ADV. nothing but；than；simply；only","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","明摆着","míngbǎizhe","P. obvious；clear；evident；undoubted","P. obvious；clear；evident；undoubted","名","明摆着是你不对","中性","明摆着是你不对。","Míngbǎizhe shì nǐ bụ̀duì.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","显露","xiǎnlù","become visible；appear","become visible；appear","名","月亮逐渐显露出来","中性","他的才智在技术革新中显露出来。","Tā de cái-zhì zài jìshù géxīn zhōng xiǎnlù chūlai.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","更新","gēngxīn","replace；update；renew 更新设备 gēng xīn shè bèi renew equipment；(of forest, plants, etc.) renew；rejuvenate；renovate 更新草场 gēngxīn cǎochǎng rejuvenate the pastures；to replace the old with new；to renew","replace；update；renew 更新设备 gēng xīn shè bèi renew equipment；(of forest, plants, etc.) renew；rejuvenate；renovate 更新草场 gēngxīn cǎochǎng rejuvenate the pastures；to replace the old with new；to renew；to renovate；to upgrade；to update；to regenerate","名","更新设备；更新草场","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","最终","zuìzhōng","ATTR. , wr. final；ultimate；last","ATTR. , wr. final；ultimate；last","名","","书面","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","朗吟","lǎngyín","recite in a loud, clear voice","to recite in a loud, clear voice","动","","中性","","","动词用法，注意宾语和常见搭配。","",""
"December 2025/生词","未婚妻","wèihūnqī","N. fiancée","N. fiancée","名","","中性","","","","",""
